course_id,title,corpus_section,knowledge_area,concept_count,concept_names,content_preview,estimated_read_time
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,6.3.7,strategy,5,"Operational Support in Risk Identification, Regulator's Role in Risk Assessment, Sponsor's Understanding of Risk, Supplier Risk Considerations, Tester’s Role in Risk Identification",- **Domain Subject Matter Expert** : provides input to the risk assessment based on their knowledge ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,6.3.8,strategy,5,"Future State Risk Analysis, Risk Identification, Risk Impact Assessment, Risk Likelihood Assessment, Risk Mitigation Strategies","Risk Analysis Results: an understanding of the risks associated with achieving the future state, and...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,6.4.1,strategy,2,"Assess Alternative Approaches, Select Recommended Approach","The purpose of Define Change Strategy is to develop and assess alternative approaches to the change,...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,6.4.2,strategy,7,"Change Strategy Representation Formats, Identifying Alternative Change Strategies, Investment and Resource Assessment, Justification for Change Strategy Selection, Partial Future State Attainment, Transition States Clarification, Value Realization Post-Delivery",Developing a change strategy is simpler when the current state and the future state are already defi...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs - Part 1,6.4.3,strategy,3,"Define Change Strategy, Risk Analysis Results, Stakeholder Engagement Approach","- **Current State Description** : provides context about the current state, and includes assessments...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs - Part 2,6.4.3,strategy,3,"Define Change Strategy, Risk Analysis Results, Stakeholder Engagement Approach"," need to be included as part of the change strategy.

Define Change Strategy

Strategy Analysis

## ...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,6.4.4,strategy,6,"Change Strategy Development, Enterprise Readiness Assessment, Gap Analysis Execution, Opportunity Cost Analysis, Release Planning Factors, Transition States Management","## **.1 Solution Scope**

The solution is the outcome of a change that allows an enterprise to satis...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,6.4.4,strategy,6,"Change Strategy Development, Enterprise Readiness Assessment, Gap Analysis Execution, Opportunity Cost Analysis, Release Planning Factors, Transition States Management"," facilities,

Define Change Strategy

Strategy Analysis

- locations,

- data and information,

- ap...",2
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 3,6.4.4,strategy,6,"Change Strategy Development, Enterprise Readiness Assessment, Gap Analysis Execution, Opportunity Cost Analysis, Release Planning Factors, Transition States Management"," the pros and cons of various approaches to making the change.

When defining the change strategy, t...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,6.4.5,strategy,3,"Impact of Change Strategy on Design Options, Role of Subject Matter Experts in Recommendations, Solution Recommendations Identification","- **Business Analysis Approach** : guides how the business analyst defines a change strategy.

- **D...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques - Part 1,6.4.6,strategy,0,,- **Balanced Scorecard** : used to define the metrics that will be used to evaluate the effectivenes...,2
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques - Part 2,6.4.6,strategy,0,," used to determine whether any vendors are part of the change strategy, either to implement the chan...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 1,6.4.8,strategy,4,"Core Concept Model Application, Requirements Specification Techniques, Requirements Validation Importance, Solution Options Analysis","- **Change Strategy** : the approach that the organization will follow to guide change.

- **Solutio...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 2,6.4.8,strategy,4,"Core Concept Model Application, Requirements Specification Techniques, Requirements Validation Importance, Solution Options Analysis"," set of requirements or designs in detail using analytical techniques.

- **Verify Requirements** : ...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 3,6.4.8,strategy,4,"Core Concept Model Application, Requirements Specification Techniques, Requirements Validation Importance, Solution Options Analysis", following table describes the usage and application of each of the core concepts within the context...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 4,6.4.8,strategy,4,"Core Concept Model Application, Requirements Specification Techniques, Requirements Validation Importance, Solution Options Analysis","stakeholders.|

Specify and Model Requirements

Requirements Analysis and Design Definition

## **Fi...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Specify and Model Requirements,7.1.1,radd,4,"Elicitation Results Validation, Modeling Requirements, Requirements Analysis Techniques, Synthesis of Elicitation Results","## **Purpose**

The purpose of Specify and Model Requirements is to analyze, synthesize, and refine ...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,7.1.2,radd,5,"Elicitation Analysis Practices, Models for Requirement Representation, Requirements vs. Design Outputs, Role of Metadata in Requirements, Terminology in IT Environments","Specify and Model Requirements describes the practices for analyzing elicitation

Requirements Analy...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,7.1.3,radd,5,"Management Tools for Requirements, Modelling Notations Application, Output of Requirements Modeling, Requirements Architecture Understanding, Sequential vs. Concurrent Elicitation",- **Elicitation Results (any state)** : modelling can begin with any elicitation result and may lead...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,7.1.4,radd,11,"Activity Flow Modelling, Capability Modelling Techniques, Data and Information Modelling, Diagram Modelling Technique, Levels of Abstraction in Requirements, Matrix Modelling Technique, Model Requirements Definition, People and Roles Modelling, Rationale Modelling Techniques, Requirement Decomposition, Requirement Representation Attributes","## **.1 Model Requirements**

A model is a descriptive and visual way to convey information to a spe...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,7.1.4,radd,11,"Activity Flow Modelling, Capability Modelling Techniques, Data and Information Modelling, Diagram Modelling Technique, Levels of Abstraction in Requirements, Matrix Modelling Technique, Model Requirements Definition, People and Roles Modelling, Rationale Modelling Techniques, Requirement Decomposition, Requirement Representation Attributes", Information** : models represent the characteristics and the exchange of information within an ente...,2
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 3,7.1.4,radd,11,"Activity Flow Modelling, Capability Modelling Techniques, Data and Information Modelling, Diagram Modelling Technique, Levels of Abstraction in Requirements, Matrix Modelling Technique, Model Requirements Definition, People and Roles Modelling, Rationale Modelling Techniques, Requirement Decomposition, Requirement Representation Attributes", require or find value in the complete set of requirements and models. It may be appropriate to prod...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,7.1.5,radd,5,"Modelling Notations and Standards, Modelling Tools, Requirements Architecture, Requirements Life Cycle Management Tools, Solution Scope Definition","- **Modelling Notations/Standards** : allow requirements and designs to be precisely specified, as i...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques - Part 1,7.1.6,radd,1,Prototyping,- **Acceptance and Evaluation Criteria** : used to represent the acceptance and evaluation criteria ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques - Part 2,7.1.6,radd,1,Prototyping,Sequence Diagrams** : used to specify and model requirements to show how processes operate and inter...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,7.1.7,radd,3,"Requirements Communication to Stakeholders, Role of Business Analysts in Stakeholder Engagement, Stakeholder Participation in Requirements Gathering",- **Any stakeholder** : business analysts may choose to perform this task themselves and then separa...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,7.1.8,radd,5,"Diagrammatic Representation of Designs, Matrix Representation of Requirements, Requirements Modeling Techniques, Requirements Specification, Textual Requirements Documentation",- **Requirements (specified and modelled)** : any combination of requirements and/or designs in the ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,7.2.1,radd,2,"Design Specification Quality Standards, Models in Requirements Analysis",The purpose of Verify Requirements is to ensure that requirements and designs specifications and mod...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,7.2.2,radd,4,"Fitness for Use, Formal and Informal Notation Standards, Quality Specification Characteristics, Stakeholder Determination of Quality",Verifying requirements ensures that the requirements and designs have been defined correctly. Requir...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,7.2.3,radd,3,"Modeling Notation Accuracy, Output of Verified Requirements, Requirements Structuring Techniques","- **Requirements (specified and modelled)** : any requirement, design, or set of those may be verifi...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,7.2.4,radd,8,"Atomic Requirements, Checklists for Quality Control, Complete Requirements, Consistent Requirements, Testable Requirements, Unambiguous Requirements, Understandable Requirements, Verification Activities","## **.1 Characteristics of Requirements and Designs Quality**

While quality is ultimately determine...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,7.2.4,radd,8,"Atomic Requirements, Checklists for Quality Control, Complete Requirements, Consistent Requirements, Testable Requirements, Unambiguous Requirements, Understandable Requirements, Verification Activities", ensuring the terminology used in expressing the requirement is understandable to stakeholders and c...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,7.2.5,radd,3,"Atomic Requirement Definition, Requirement Prioritization Techniques, Unambiguous Requirement Identification",- **Requirements Life Cycle Management Tools** : some tools have functionality to check for issues r...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,7.2.6,radd,4,"Acceptance and Evaluation Criteria, Item Tracking, Metrics and Key Performance Indicators (KPIs), Requirements Reviews",- **Acceptance and Evaluation Criteria** : used to ensure that requirements are stated clearly enoug...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,7.2.7,radd,4,"Business Analyst Responsibilities, Collaboration Among Stakeholders, Problematic Requirements Discovery, Role of Subject Matter Experts","- **All stakeholders** : the business analyst, in conjunction with the domain and implementation sub...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,7.2.8,radd,3,"Quality Criteria for Requirements, Requirements as a Basis for Work, Verified Requirements Definition",- **Requirements (verified)** : a set of requirements or designs that is of sufficient quality to be...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,7.3.1,radd,3,"Alignment of Requirements and Business Goals, Design Validation Techniques, Value Delivery in Requirements Analysis","The purpose of Validate Requirements is to ensure that all requirements and

Requirements Analysis a...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,7.3.2,radd,4,"Alignment of Requirements, Conflicting Stakeholder Needs Identification, Design Satisfaction of Requirements, Stakeholder Future State Understanding","Requirements validation is an ongoing process to ensure that stakeholder, solution, and transition r...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,7.3.3,radd,3,"Input for Requirements Validation, Role of Business Objectives in Requirements Validation, Verification vs. Validation",- **Requirements (specified and modelled)** : any types of requirements and designs can be validated...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements,7.3.4,radd,8,"Define Measurable Evaluation Criteria, Develop Target Metrics, Establish Baseline Metrics, Evaluate Requirement Alignment, Identify Assumptions, Identify Requirements for Elimination, Manage Assumptions Risks, Validate Design Against Requirements","## **.1 Identify Assumptions**

If an organization is launching an unprecedented product or service,...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,7.3.5,radd,3,"Business Objectives Alignment, Future State Requirements Validation, Value Assessment Benchmarking","- **Business Objectives** : ensure the requirements deliver the desired business benefits.

- **Futu...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,7.3.6,radd,1,Reviews,- **Acceptance and Evaluation Criteria** : used to define the quality metrics that must be met to ac...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,7.3.7,radd,4,"Identification of Problematic Requirements, Responsibilities of the Business Analyst, Role of End Users in Requirements Communication, Stakeholder Involvement in Requirements Validation","- **All stakeholders** : the business analyst, in conjunction with the customer, end users, and spon...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,7.3.8,radd,3,"Benefits Realization, Solution Scope Alignment, Validated Requirements",- **Requirements (validated)** : validated requirements and designs are those that can be demonstrat...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Define Requirements Architecture,7.4.1,radd,3,"Objectives Alignment Assessment, Requirements Coherence Evaluation, Requirements Support Analysis","## **Purpose**

The purpose of Define Requirements Architecture is to ensure that the requirements c...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,7.4.2,radd,3,"Integration of Requirements Models, Stakeholder Outcomes from Requirements Architecture, Support for Business Objectives",Requirements architecture is the structure of all of the requirements of a change. A requirements ar...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Section 7.4.3,7.4.3,radd,7,"Alignment of Requirements Architecture with Solution Scope, Completeness of Requirements Architecture, Information Management Approach in Requirements, Models Selection for Requirements, Requirements Cohesion, Requirements Traceability vs. Cohesion, Trade-off Decisions in Requirements","Business analysts use a requirements architecture to:

- understand which models are appropriate for...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,7.4.4,radd,7,"Business Analysis Information Architecture, Iterative Elicitation for Completeness, Quality Criteria for Requirements Relationships, Requirements View Description, Requirements Viewpoint Definition, Stakeholder Concerns in Viewpoints, Template Architectures in Requirements Analysis","## **.1 Requirements Viewpoints and Views**

A viewpoint is a set of conventions that define how req...",2
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,7.4.4,radd,7,"Business Analysis Information Architecture, Iterative Elicitation for Completeness, Quality Criteria for Requirements Relationships, Requirements View Description, Requirements Viewpoint Definition, Stakeholder Concerns in Viewpoints, Template Architectures in Requirements Analysis"," architecture. Similarly, the framework can be populated with domain-specific information to form a ...",2
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,7.4.5,radd,2,"Architecture Management Software, Legal and Regulatory Constraints","- **Architecture Management Software** : modelling software can help to manage the volume, complexit...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,7.4.6,radd,5,"Data Modelling, Functional Decomposition, Interviews for Requirements Gathering, Organizational Modelling, Workshops for Requirements Definition","- **Data Modelling** : used to describe the requirements structure as it relates to data.

- **Funct...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,7.4.7,radd,3,"Requirements Architecture Definition, Stakeholder Identification, Stakeholder Roles in Requirements Assessment","- **Domain Subject Matter Expert, Implementation Subject Matter Expert, Project Manager, Sponsor, Te...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,7.4.8,radd,2,"Contextual Information in Requirements, Interrelationships Among Requirements","- **Requirements Architecture** : the requirements and the interrelationships among them, as well as...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,7.5.1,radd,4,"Achieve Desired Future State, Allocate Requirements, Define Solution Approach, Represent Design Options","The purpose of Define Design Options is to define the solution approach, identify opportunities to i...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,7.5.2,radd,5,"Design Options Identification, Evolution of Design Options, Tactical vs Strategic Design, Trade-offs in Design Options, Value Delivery Assessment","When designing a solution, there may be one or more design options identified. Each design option re...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,7.5.3,radd,3,"Change Strategy Impact on Design, Input/Output in Define Design Options, Validated Requirements in Design",- **Change Strategy** : describes the approach that will be followed to transition to the future sta...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,7.5.4,radd,7,"Design Element Components, Design Options Evaluation, Future Capability Identification, Improvement Opportunities Identification, Integration Considerations in Design, Requirements Allocation Process, Solution Approach Definition","## **.1 Define Solution Approaches**

The solution approach describes whether solution components wi...",2
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,7.5.4,radd,7,"Design Element Components, Design Options Evaluation, Future Capability Identification, Improvement Opportunities Identification, Integration Considerations in Design, Requirements Allocation Process, Solution Approach Definition"," Options

by assessing the trade-offs between alternatives in order to maximize benefits and minimiz...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,7.5.5,radd,1,Existing Solutions Identification,"- **Existing Solutions** : existing products or services, often third party, that are considered as ...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,7.5.6,radd,8,"Brainstorming, Document Analysis, Interviews, Lessons Learned, Mind Mapping, Survey or Questionnaire, Vendor Assessment, Workshops",- **Benchmarking and Market Analysis** : used to identify and analyze existing solutions and market ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,7.5.7,radd,3,"Operational Support Evaluation, Project Manager Responsibilities, Supplier Information Provision",- **Domain Subject Matter Expert** : provides the expertise within the business to provide input and...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,7.5.8,radd,1,Analyzing Potential Value,- **Design Options** : describe various ways to satisfy one or more needs in a context. They may inc...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,7.6.1,radd,4,"Comparison of Design Options, Recommendation of Design Solutions, Understanding Enterprise Requirements, Value Estimation for Design Options",The purpose of Analyze Potential Value and Recommend Solution is to estimate the potential value for...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,7.6.2,radd,4,"Potential Value Analysis, Proofs of Concept Development, Recommendation to Do Nothing, Uncertainty in Value Estimates",Analyze Potential Value and Recommend Solution describes how to estimate and model the potential val...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,7.6.3,radd,1,Potential Value Benchmarking,- **Potential Value** : can be used as a benchmark against which the value delivered by a design can...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,7.6.4,radd,10,"Assessing Potential Value, Calculating Expected Benefits, Constraints on Solution Implementation, Dependencies Between Requirements, Design Option Assessment Criteria, Expected Benefits Definition, Expected Costs Components, Opportunity Cost Understanding, Re-evaluation of Design Elements, Resource Availability Impact","## **.1 Expected Benefits**

Expected benefits describe the positive value that a solution is intend...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,7.6.4,radd,10,"Assessing Potential Value, Calculating Expected Benefits, Constraints on Solution Implementation, Dependencies Between Requirements, Design Option Assessment Criteria, Expected Benefits Definition, Expected Costs Components, Opportunity Cost Understanding, Re-evaluation of Design Elements, Resource Availability Impact", heavily weighted than value for any individual stakeholder groups. There might be increases in valu...,2
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,7.6.5,radd,3,"Current State Context Analysis, Future State Description Definition, Risk Analysis in Design Options","- **Business Objectives** : used to calculate the expected benefit.

- **Current State Description**...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,7.6.6,radd,3,"Estimation, Financial Analysis, Focus Groups",- **Acceptance and Evaluation Criteria** : used to express requirements in the form of acceptance cr...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,7.6.7,radd,5,"Customer Involvement in Requirements Analysis, End User Insights on Change Value, Project Manager's Risk Awareness, Regulator's Role in Risk Evaluation, Sponsor's Approval Process","- **Customer** : represents the market segments affected by the requirements and solutions, and will...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 1,7.6.8,radd,6,"Analyze Performance Measures, Assess Enterprise Limitations, Core Concept Model in Solution Evaluation, Solution Recommendation, Stakeholder Engagement in Solution Evaluation, Value Assessment in Solution Evaluation","- **Solution Recommendation** : identifies the suggested, most appropriate solution based on an eval...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 2,7.6.8,radd,6,"Analyze Performance Measures, Assess Enterprise Limitations, Core Concept Model in Solution Evaluation, Solution Recommendation, Stakeholder Engagement in Solution Evaluation, Value Assessment in Solution Evaluation",">Prototype<br>Pilot/Beta<br>Operating<br>**Actual**|
|---|---|---|---|
||Need<br>Solution<br>Scope|R...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 3,7.6.8,radd,6,"Analyze Performance Measures, Assess Enterprise Limitations, Core Concept Model in Solution Evaluation, Solution Recommendation, Stakeholder Engagement in Solution Evaluation, Value Assessment in Solution Evaluation", relationships among the six core concepts. The following table describes the usage and application ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs - Part 4,7.6.8,radd,6,"Analyze Performance Measures, Assess Enterprise Limitations, Core Concept Model in Solution Evaluation, Solution Recommendation, Stakeholder Engagement in Solution Evaluation, Value Assessment in Solution Evaluation"," that may<br>prohibit value from being realized.|

Measure Solution Performance

Solution Evaluation...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Measure Solution Performance,8.1.1,solution-eval,3,"Data Collection for Evaluation, Effectiveness Evaluation, Value Assessment","## **Purpose**

The purpose of Measure Solution Performance is to define performance measures and us...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,8.1.2,solution-eval,5,"Alignment of Performance Measures with Goals, Contextual Factors in Performance Measurement, Process Performance Targets, Stakeholder Collaboration for Performance Measures, Testing Software Applications for Performance",Performance measures determine the value of a newly deployed or existing solution. The measures used...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,8.1.3,solution-eval,3,"Change Strategy Importance, Implemented Solution Types, Measure Solution Performance Input",- **Business Objectives** : the measurable results that the enterprise wants to achieve. Provides a ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements,8.1.4,solution-eval,6,"Collecting Performance Measures, Impact of Frequency and Timing on Measurements, Importance of Currency in Data Collection, Types of Performance Measures, Validate Performance Measures, Volume or Sample Size in Performance Measurement","## **.1 Define Solution Performance Measures**

When measuring solution performance, business analys...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,8.1.5,solution-eval,2,"Future State Description Components, Solution Scope Evaluation","- **Change Strategy** : the change strategy used or in use to implement the potential value.

- **Fu...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,8.1.6,solution-eval,1,Business Cases,"- **Acceptance and Evaluation Criteria** : used to define acceptable solution performance.

- **Benc...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,8.1.7,solution-eval,5,"Customer Feedback on Solution Performance, End User Contribution to Solution Value, Project Manager Responsibilities in Solution Measurement, Regulator Constraints on Solution Performance, Sponsor's Role in Performance Measures","- **Customer** : may be consulted to provide feedback on solution performance.

- **Domain Subject M...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,8.1.8,solution-eval,1,Solution Performance Measures,- **Solution Performance Measures** : measures that provide information on how well the solution is ...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,8.2.1,solution-eval,1,Insights Generation from Performance Data,The purpose of Analyze Performance Measures is to provide insights into the performance of a solutio...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,8.2.2,solution-eval,5,"Goal and Objective Alignment, Interpretation of Performance Measures, Risk Tolerance Assessment, Synthesis of Performance Data, Understanding Stakeholder Value",The measures collected in the task Measure Solution Performance (p. 166) often require interpretatio...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,8.2.3,solution-eval,2,"Potential Value Definition, Risk Analysis Results Utilization",- **Potential Value** : describes the value that may be realized by implementing the proposed future...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements,8.2.4,solution-eval,6,"Analyzing Performance Trends, Ensuring Measure Accuracy, Identifying Solution Risks, Root Cause Analysis for Performance Issues, Solution Performance Assessment, Understanding Performance Variances","## **.1 Solution Performance versus Desired Value**

Business analysts examine the measures previous...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,8.2.5,solution-eval,0,,- **Change Strategy** : the change strategy that was used or is in use to implement the potential va...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,8.2.6,solution-eval,2,"Data Mining, Observation",- **Acceptance and Evaluation Criteria** : used to define acceptable solution performance through ac...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,8.2.7,solution-eval,1,Sponsor Decision-Making,- **Domain Subject Matter Expert** : can identify risks and provide insights into data for analyzing...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,8.2.8,solution-eval,1,Value Improvement Recommendations,- **Solution Performance Analysis** : results of the analysis of measurements collected and recommen...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,8.3.1,solution-eval,4,"Impact of Limitations on Value, Internal Factors Identification, Solution Evaluation Techniques, Value Realization Barriers",The purpose of Assess Solution Limitations is to determine the factors internal to the solution that...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,8.3.2,solution-eval,4,"Assessment Activities Consistency, Concurrent Task Execution, Internal Factors Assessment, Solution Life Cycle Assessment Timing",Assessing solution limitations identifies the root causes for under-performing and ineffective solut...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,8.3.3,solution-eval,5,"Assess Solution Limitations Process, Implemented Solution Definition, Input Requirements for Solution Evaluation, Output of Assessing Solution Limitations, Solution Performance Analysis Purpose",- **Implemented Solution (external)** : a solution that exists. The solution may or may not be in op...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements,8.3.4,solution-eval,5,"Impact Assessment of Solution Problems, Internal Solution Component Dependencies, Mitigation Strategies for Solution Problems, Problem Analysis in Solutions, Quality Level Assessment","## **.1 Identify Internal Solution Component Dependencies**

Solutions often have internal dependenc...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,8.3.5,solution-eval,1,Defining Solution Scope,"- **Change Strategy** : the change strategy used or in use to implement the potential value.

Assess...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,8.3.6,solution-eval,0,,- **Acceptance and Evaluation Criteria** : used both to indicate the level at which acceptance crite...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,8.3.7,solution-eval,4,"Customer Perspective on Value, End User Contribution to Value Realization, Regulator Consultation Importance, Tester Role in Solution Evaluation","- **Customer** : is ultimately affected by a solution, and therefore has an important perspective on...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,8.3.8,solution-eval,3,"Defect Analysis in Solutions, Solution Limitation Identification, Understanding Constraints in Solutions",- **Solution Limitation** : a description of the current limitations of the solution including const...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Purpose,8.4.1,solution-eval,2,"Solution Evaluation Purpose, Value Realization Factors",The purpose of Assess Enterprise Limitations is to determine how factors external to the solution ar...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Description,8.4.2,solution-eval,5,"Assessment Timing in Solution Life Cycle, Environmental Factors Impacting Solutions, Interactions and Interdependencies of Solutions, Root Cause Analysis in Solution Evaluation, Skills Required for Solution Assessment","Solutions may operate across various organizations within an enterprise, and therefore have many int...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Inputs,8.4.3,solution-eval,1,Implemented Solution Criteria,- **Current State Description** : the current internal environment of the solution including the env...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 1,8.4.4,solution-eval,7,"Cultural Change Requirements, Enterprise Culture Assessment, Evaluation of Policies and Procedures, Operational Assessment, Organizational Structure Assessment, Stakeholder Impact Analysis, Stakeholder Understanding of Solutions","## **.1 Enterprise Culture Assessment**

Enterprise culture is defined as the deeply rooted beliefs,...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Elements - Part 2,8.4.4,solution-eval,7,"Cultural Change Requirements, Enterprise Culture Assessment, Evaluation of Policies and Procedures, Operational Assessment, Organizational Structure Assessment, Stakeholder Impact Analysis, Stakeholder Understanding of Solutions"," the value of the solution, and the impact the solution has on a stakeholder’s ability to perform ne...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Guidelines and Tools,8.4.5,solution-eval,4,"Business Objectives Measurement, Change Strategy Implementation, Future State Description Boundaries, Risk Analysis Evaluation","- **Business Objectives** : are considered when measuring and determining solution performance.

- *...",1
1b8a4860-156f-4d06-8393-85c4088db2d9,Techniques,8.4.6,solution-eval,3,"Decision Analysis, Risk Analysis and Management, SWOT Analysis",- **Benchmarking and Market Analysis** : used to identify existing solutions and enterprise interact...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Stakeholders,8.4.7,solution-eval,2,"End User Identification, Regulator Function",- **Customer** : people directly purchasing or consuming the solution who may interact with the orga...,1
1b8a4860-156f-4d06-8393-85c4088db2d9,Outputs,8.4.8,solution-eval,2,"Documentation of Enterprise Limitations, Impact Analysis of Solution Performance",- **Enterprise Limitation** : a description of the current limitations of the enterprise including h...,1
